"U:0","U:1","U:2","Points:0","Points:1","Points:2"
2.19163895e-01,4.75373492e-02,0.00000000e+00,5.00000000e-01,7.60999978e-01,0.00000000e+00
2.20415637e-01,4.75763977e-02,0.00000000e+00,5.00000000e-01,7.62000024e-01,0.00000000e+00
2.21667305e-01,4.76154424e-02,0.00000000e+00,5.00000000e-01,7.63000011e-01,0.00000000e+00
2.22926319e-01,4.76510450e-02,0.00000000e+00,5.00000000e-01,7.63999999e-01,0.00000000e+00
2.24195704e-01,4.76817861e-02,0.00000000e+00,5.00000000e-01,7.64999986e-01,0.00000000e+00
2.25465074e-01,4.77125235e-02,0.00000000e+00,5.00000000e-01,7.65999973e-01,0.00000000e+00
2.26734534e-01,4.77432646e-02,0.00000000e+00,5.00000000e-01,7.67000020e-01,0.00000000e+00
2.28003919e-01,4.77740057e-02,0.00000000e+00,5.00000000e-01,7.68000007e-01,0.00000000e+00
2.29273304e-01,4.78047431e-02,0.00000000e+00,5.00000000e-01,7.68999994e-01,0.00000000e+00
2.30542690e-01,4.78354841e-02,0.00000000e+00,5.00000000e-01,7.69999981e-01,0.00000000e+00
2.31812149e-01,4.78662252e-02,0.00000000e+00,5.00000000e-01,7.71000028e-01,0.00000000e+00
2.33081535e-01,4.78969626e-02,0.00000000e+00,5.00000000e-01,7.72000015e-01,0.00000000e+00
2.34350905e-01,4.79277037e-02,0.00000000e+00,5.00000000e-01,7.73000002e-01,0.00000000e+00
2.35620290e-01,4.79584411e-02,0.00000000e+00,5.00000000e-01,7.73999989e-01,0.00000000e+00
2.36894250e-01,4.79860641e-02,0.00000000e+00,5.00000000e-01,7.74999976e-01,0.00000000e+00
2.38177106e-01,4.80076857e-02,0.00000000e+00,5.00000000e-01,7.76000023e-01,0.00000000e+00
2.39459887e-01,4.80293073e-02,0.00000000e+00,5.00000000e-01,7.77000010e-01,0.00000000e+00
2.40742654e-01,4.80509289e-02,0.00000000e+00,5.00000000e-01,7.77999997e-01,0.00000000e+00
2.42025435e-01,4.80725504e-02,0.00000000e+00,5.00000000e-01,7.78999984e-01,0.00000000e+00
2.43308216e-01,4.80941683e-02,0.00000000e+00,5.00000000e-01,7.79999971e-01,0.00000000e+00
2.44591072e-01,4.81157936e-02,0.00000000e+00,5.00000000e-01,7.81000018e-01,0.00000000e+00
2.45873839e-01,4.81374115e-02,0.00000000e+00,5.00000000e-01,7.82000005e-01,0.00000000e+00
2.47156620e-01,4.81590331e-02,0.00000000e+00,5.00000000e-01,7.82999992e-01,0.00000000e+00
2.48439401e-01,4.81806546e-02,0.00000000e+00,5.00000000e-01,7.83999979e-01,0.00000000e+00
2.49722242e-01,4.82022762e-02,0.00000000e+00,5.00000000e-01,7.85000026e-01,0.00000000e+00
2.51009554e-01,4.82181087e-02,0.00000000e+00,5.00000000e-01,7.86000013e-01,0.00000000e+00
2.52300173e-01,4.82297167e-02,0.00000000e+00,5.00000000e-01,7.87000000e-01,0.00000000e+00
2.53590822e-01,4.82413210e-02,0.00000000e+00,5.00000000e-01,7.87999988e-01,0.00000000e+00
2.54881442e-01,4.82529290e-02,0.00000000e+00,5.00000000e-01,7.88999975e-01,0.00000000e+00
2.56172150e-01,4.82645370e-02,0.00000000e+00,5.00000000e-01,7.90000021e-01,0.00000000e+00
2.57462770e-01,4.82761450e-02,0.00000000e+00,5.00000000e-01,7.91000009e-01,0.00000000e+00
2.58753389e-01,4.82877530e-02,0.00000000e+00,5.00000000e-01,7.91999996e-01,0.00000000e+00
2.60044008e-01,4.82993573e-02,0.00000000e+00,5.00000000e-01,7.92999983e-01,0.00000000e+00
2.61334717e-01,4.83109653e-02,0.00000000e+00,5.00000000e-01,7.94000030e-01,0.00000000e+00
2.62625337e-01,4.83225733e-02,0.00000000e+00,5.00000000e-01,7.95000017e-01,0.00000000e+00
2.63916075e-01,4.83329222e-02,0.00000000e+00,5.00000000e-01,7.96000004e-01,0.00000000e+00
2.65207827e-01,4.83335592e-02,0.00000000e+00,5.00000000e-01,7.96999991e-01,0.00000000e+00
2.66499579e-01,4.83341925e-02,0.00000000e+00,5.00000000e-01,7.97999978e-01,0.00000000e+00
2.67791420e-01,4.83348258e-02,0.00000000e+00,5.00000000e-01,7.99000025e-01,0.00000000e+00
2.69083172e-01,4.83354591e-02,0.00000000e+00,5.00000000e-01,8.00000012e-01,0.00000000e+00
2.70374924e-01,4.83360924e-02,0.00000000e+00,5.00000000e-01,8.00999999e-01,0.00000000e+00
2.71666676e-01,4.83367294e-02,0.00000000e+00,5.00000000e-01,8.01999986e-01,0.00000000e+00
2.72958428e-01,4.83373627e-02,0.00000000e+00,5.00000000e-01,8.02999973e-01,0.00000000e+00
2.74250239e-01,4.83379960e-02,0.00000000e+00,5.00000000e-01,8.04000020e-01,0.00000000e+00
2.75541991e-01,4.83386293e-02,0.00000000e+00,5.00000000e-01,8.05000007e-01,0.00000000e+00
2.76833743e-01,4.83392626e-02,0.00000000e+00,5.00000000e-01,8.05999994e-01,0.00000000e+00
2.78119236e-01,4.83286120e-02,0.00000000e+00,5.00000000e-01,8.06999981e-01,0.00000000e+00
2.79404432e-01,4.83172759e-02,0.00000000e+00,5.00000000e-01,8.08000028e-01,0.00000000e+00
2.80689538e-01,4.83059362e-02,0.00000000e+00,5.00000000e-01,8.09000015e-01,0.00000000e+00
2.81974643e-01,4.82946001e-02,0.00000000e+00,5.00000000e-01,8.10000002e-01,0.00000000e+00
2.83259749e-01,4.82832640e-02,0.00000000e+00,5.00000000e-01,8.10999990e-01,0.00000000e+00
2.84544855e-01,4.82719280e-02,0.00000000e+00,5.00000000e-01,8.11999977e-01,0.00000000e+00
2.85830051e-01,4.82605882e-02,0.00000000e+00,5.00000000e-01,8.13000023e-01,0.00000000e+00
2.87115157e-01,4.82492521e-02,0.00000000e+00,5.00000000e-01,8.14000010e-01,0.00000000e+00
2.88400263e-01,4.82379161e-02,0.00000000e+00,5.00000000e-01,8.14999998e-01,0.00000000e+00
2.89684534e-01,4.82258685e-02,0.00000000e+00,5.00000000e-01,8.15999985e-01,0.00000000e+00
2.90954351e-01,4.82015572e-02,0.00000000e+00,5.00000000e-01,8.16999972e-01,0.00000000e+00
2.92224228e-01,4.81772460e-02,0.00000000e+00,5.00000000e-01,8.18000019e-01,0.00000000e+00
2.93494046e-01,4.81529348e-02,0.00000000e+00,5.00000000e-01,8.19000006e-01,0.00000000e+00
2.94763863e-01,4.81286272e-02,0.00000000e+00,5.00000000e-01,8.19999993e-01,0.00000000e+00
2.96033680e-01,4.81043160e-02,0.00000000e+00,5.00000000e-01,8.20999980e-01,0.00000000e+00
2.97303557e-01,4.80800048e-02,0.00000000e+00,5.00000000e-01,8.22000027e-01,0.00000000e+00
2.98573375e-01,4.80556935e-02,0.00000000e+00,5.00000000e-01,8.23000014e-01,0.00000000e+00
2.99843192e-01,4.80313860e-02,0.00000000e+00,5.00000000e-01,8.24000001e-01,0.00000000e+00
3.01113009e-01,4.80070747e-02,0.00000000e+00,5.00000000e-01,8.24999988e-01,0.00000000e+00
3.02371949e-01,4.79765907e-02,0.00000000e+00,5.00000000e-01,8.25999975e-01,0.00000000e+00
3.03617239e-01,4.79383208e-02,0.00000000e+00,5.00000000e-01,8.27000022e-01,0.00000000e+00
3.04862499e-01,4.79000583e-02,0.00000000e+00,5.00000000e-01,8.28000009e-01,0.00000000e+00
3.06107730e-01,4.78617921e-02,0.00000000e+00,5.00000000e-01,8.28999996e-01,0.00000000e+00
3.07352960e-01,4.78235297e-02,0.00000000e+00,5.00000000e-01,8.29999983e-01,0.00000000e+00
3.08598220e-01,4.77852635e-02,0.00000000e+00,5.00000000e-01,8.30999970e-01,0.00000000e+00
3.09843510e-01,4.77469973e-02,0.00000000e+00,5.00000000e-01,8.32000017e-01,0.00000000e+00
3.11088771e-01,4.77087311e-02,0.00000000e+00,5.00000000e-01,8.33000004e-01,0.00000000e+00
3.12334001e-01,4.76704687e-02,0.00000000e+00,5.00000000e-01,8.33999991e-01,0.00000000e+00
3.13575894e-01,4.76307347e-02,0.00000000e+00,5.00000000e-01,8.34999979e-01,0.00000000e+00
3.14787120e-01,4.75775674e-02,0.00000000e+00,5.00000000e-01,8.36000025e-01,0.00000000e+00
3.15998286e-01,4.75244075e-02,0.00000000e+00,5.00000000e-01,8.37000012e-01,0.00000000e+00
3.17209452e-01,4.74712439e-02,0.00000000e+00,5.00000000e-01,8.38000000e-01,0.00000000e+00
3.18420589e-01,4.74180803e-02,0.00000000e+00,5.00000000e-01,8.38999987e-01,0.00000000e+00
3.19631755e-01,4.73649167e-02,0.00000000e+00,5.00000000e-01,8.39999974e-01,0.00000000e+00
3.20843011e-01,4.73117530e-02,0.00000000e+00,5.00000000e-01,8.41000021e-01,0.00000000e+00
3.22054148e-01,4.72585894e-02,0.00000000e+00,5.00000000e-01,8.42000008e-01,0.00000000e+00
3.23265314e-01,4.72054258e-02,0.00000000e+00,5.00000000e-01,8.42999995e-01,0.00000000e+00
3.24475825e-01,4.71520238e-02,0.00000000e+00,5.00000000e-01,8.43999982e-01,0.00000000e+00
3.25643271e-01,4.70830910e-02,0.00000000e+00,5.00000000e-01,8.45000029e-01,0.00000000e+00
3.26810628e-01,4.70141582e-02,0.00000000e+00,5.00000000e-01,8.46000016e-01,0.00000000e+00
3.27978015e-01,4.69452292e-02,0.00000000e+00,5.00000000e-01,8.47000003e-01,0.00000000e+00
3.29145372e-01,4.68763001e-02,0.00000000e+00,5.00000000e-01,8.47999990e-01,0.00000000e+00
3.30312759e-01,4.68073711e-02,0.00000000e+00,5.00000000e-01,8.48999977e-01,0.00000000e+00
3.31480205e-01,4.67384383e-02,0.00000000e+00,5.00000000e-01,8.50000024e-01,0.00000000e+00
3.32647592e-01,4.66695093e-02,0.00000000e+00,5.00000000e-01,8.51000011e-01,0.00000000e+00
3.33814949e-01,4.66005802e-02,0.00000000e+00,5.00000000e-01,8.51999998e-01,0.00000000e+00
3.34972471e-01,4.65285815e-02,0.00000000e+00,5.00000000e-01,8.52999985e-01,0.00000000e+00
3.36086631e-01,4.64430936e-02,0.00000000e+00,5.00000000e-01,8.53999972e-01,0.00000000e+00
3.37200880e-01,4.63575982e-02,0.00000000e+00,5.00000000e-01,8.55000019e-01,0.00000000e+00
3.38315040e-01,4.62721102e-02,0.00000000e+00,5.00000000e-01,8.56000006e-01,0.00000000e+00
3.39429200e-01,4.61866185e-02,0.00000000e+00,5.00000000e-01,8.56999993e-01,0.00000000e+00
3.40543360e-01,4.61011305e-02,0.00000000e+00,5.00000000e-01,8.57999980e-01,0.00000000e+00
3.41657609e-01,4.60156351e-02,0.00000000e+00,5.00000000e-01,8.59000027e-01,0.00000000e+00
3.42771769e-01,4.59301472e-02,0.00000000e+00,5.00000000e-01,8.60000014e-01,0.00000000e+00
3.43885928e-01,4.58446555e-02,0.00000000e+00,5.00000000e-01,8.61000001e-01,0.00000000e+00
3.44962984e-01,4.57487404e-02,0.00000000e+00,5.00000000e-01,8.61999989e-01,0.00000000e+00
3.46015453e-01,4.56459224e-02,0.00000000e+00,5.00000000e-01,8.62999976e-01,0.00000000e+00
3.47067982e-01,4.55430970e-02,0.00000000e+00,5.00000000e-01,8.64000022e-01,0.00000000e+00
3.48120481e-01,4.54402789e-02,0.00000000e+00,5.00000000e-01,8.65000010e-01,0.00000000e+00
3.49172950e-01,4.53374609e-02,0.00000000e+00,5.00000000e-01,8.65999997e-01,0.00000000e+00
3.50225419e-01,4.52346429e-02,0.00000000e+00,5.00000000e-01,8.66999984e-01,0.00000000e+00
3.51277918e-01,4.51318249e-02,0.00000000e+00,5.00000000e-01,8.67999971e-01,0.00000000e+00
3.52330446e-01,4.50289994e-02,0.00000000e+00,5.00000000e-01,8.69000018e-01,0.00000000e+00
3.53365272e-01,4.49215099e-02,0.00000000e+00,5.00000000e-01,8.70000005e-01,0.00000000e+00
3.54349226e-01,4.48005572e-02,0.00000000e+00,5.00000000e-01,8.70999992e-01,0.00000000e+00
3.55333179e-01,4.46796007e-02,0.00000000e+00,5.00000000e-01,8.71999979e-01,0.00000000e+00
3.56317163e-01,4.45586406e-02,0.00000000e+00,5.00000000e-01,8.73000026e-01,0.00000000e+00
3.57301116e-01,4.44376841e-02,0.00000000e+00,5.00000000e-01,8.74000013e-01,0.00000000e+00
3.58285069e-01,4.43167314e-02,0.00000000e+00,5.00000000e-01,8.75000000e-01,0.00000000e+00
3.59268993e-01,4.41957749e-02,0.00000000e+00,5.00000000e-01,8.75999987e-01,0.00000000e+00
3.60252947e-01,4.40748222e-02,0.00000000e+00,5.00000000e-01,8.76999974e-01,0.00000000e+00
3.61226380e-01,4.39510606e-02,0.00000000e+00,5.00000000e-01,8.78000021e-01,0.00000000e+00
3.62138093e-01,4.38109487e-02,0.00000000e+00,5.00000000e-01,8.79000008e-01,0.00000000e+00
3.63049775e-01,4.36708331e-02,0.00000000e+00,5.00000000e-01,8.79999995e-01,0.00000000e+00
3.63961488e-01,4.35307175e-02,0.00000000e+00,5.00000000e-01,8.80999982e-01,0.00000000e+00
3.64873230e-01,4.33905981e-02,0.00000000e+00,5.00000000e-01,8.82000029e-01,0.00000000e+00
3.65784913e-01,4.32504825e-02,0.00000000e+00,5.00000000e-01,8.83000016e-01,0.00000000e+00
3.66696626e-01,4.31103669e-02,0.00000000e+00,5.00000000e-01,8.84000003e-01,0.00000000e+00
3.67608309e-01,4.29702550e-02,0.00000000e+00,5.00000000e-01,8.84999990e-01,0.00000000e+00
3.68501723e-01,4.28247489e-02,0.00000000e+00,5.00000000e-01,8.85999978e-01,0.00000000e+00
3.69343370e-01,4.26639505e-02,0.00000000e+00,5.00000000e-01,8.87000024e-01,0.00000000e+00
3.70184928e-01,4.25031669e-02,0.00000000e+00,5.00000000e-01,8.88000011e-01,0.00000000e+00
3.71026516e-01,4.23423797e-02,0.00000000e+00,5.00000000e-01,8.88999999e-01,0.00000000e+00
3.71868104e-01,4.21815924e-02,0.00000000e+00,5.00000000e-01,8.89999986e-01,0.00000000e+00
3.72709692e-01,4.20208052e-02,0.00000000e+00,5.00000000e-01,8.90999973e-01,0.00000000e+00
3.73551339e-01,4.18600105e-02,0.00000000e+00,5.00000000e-01,8.92000020e-01,0.00000000e+00
3.74392927e-01,4.16992232e-02,0.00000000e+00,5.00000000e-01,8.93000007e-01,0.00000000e+00
3.75199825e-01,4.15247455e-02,0.00000000e+00,5.00000000e-01,8.93999994e-01,0.00000000e+00
3.75983208e-01,4.13409732e-02,0.00000000e+00,5.00000000e-01,8.94999981e-01,0.00000000e+00
3.76766622e-01,4.11571898e-02,0.00000000e+00,5.00000000e-01,8.96000028e-01,0.00000000e+00
3.77549976e-01,4.09734175e-02,0.00000000e+00,5.00000000e-01,8.97000015e-01,0.00000000e+00
3.78333360e-01,4.07896452e-02,0.00000000e+00,5.00000000e-01,8.98000002e-01,0.00000000e+00
3.79116714e-01,4.06058729e-02,0.00000000e+00,5.00000000e-01,8.98999989e-01,0.00000000e+00
3.79900098e-01,4.04220968e-02,0.00000000e+00,5.00000000e-01,8.99999976e-01,0.00000000e+00
3.80679071e-01,4.02344950e-02,0.00000000e+00,5.00000000e-01,9.01000023e-01,0.00000000e+00
3.81431788e-01,4.00242358e-02,0.00000000e+00,5.00000000e-01,9.02000010e-01,0.00000000e+00
3.82184535e-01,3.98139767e-02,0.00000000e+00,5.00000000e-01,9.02999997e-01,0.00000000e+00
3.82937253e-01,3.96037176e-02,0.00000000e+00,5.00000000e-01,9.03999984e-01,0.00000000e+00
3.83689970e-01,3.93934585e-02,0.00000000e+00,5.00000000e-01,9.04999971e-01,0.00000000e+00
3.84442747e-01,3.91831845e-02,0.00000000e+00,5.00000000e-01,9.06000018e-01,0.00000000e+00
3.85195464e-01,3.89729254e-02,0.00000000e+00,5.00000000e-01,9.07000005e-01,0.00000000e+00
3.85948181e-01,3.87626663e-02,0.00000000e+00,5.00000000e-01,9.07999992e-01,0.00000000e+00
3.86719525e-01,3.85240614e-02,0.00000000e+00,5.00000000e-01,9.08999979e-01,0.00000000e+00
3.87492955e-01,3.82823125e-02,0.00000000e+00,5.00000000e-01,9.10000026e-01,0.00000000e+00
3.88266325e-01,3.80405821e-02,0.00000000e+00,5.00000000e-01,9.11000013e-01,0.00000000e+00
3.89039695e-01,3.77988480e-02,0.00000000e+00,5.00000000e-01,9.12000000e-01,0.00000000e+00
3.89813066e-01,3.75571139e-02,0.00000000e+00,5.00000000e-01,9.12999988e-01,0.00000000e+00
3.90586466e-01,3.73153798e-02,0.00000000e+00,5.00000000e-01,9.13999975e-01,0.00000000e+00
3.91359895e-01,3.70736346e-02,0.00000000e+00,5.00000000e-01,9.15000021e-01,0.00000000e+00
3.92222911e-01,3.67993005e-02,0.00000000e+00,5.00000000e-01,9.16000009e-01,0.00000000e+00
3.93100649e-01,3.65196206e-02,0.00000000e+00,5.00000000e-01,9.16999996e-01,0.00000000e+00
3.93978387e-01,3.62399444e-02,0.00000000e+00,5.00000000e-01,9.17999983e-01,0.00000000e+00
3.94856185e-01,3.59602533e-02,0.00000000e+00,5.00000000e-01,9.19000030e-01,0.00000000e+00
3.95733923e-01,3.56805772e-02,0.00000000e+00,5.00000000e-01,9.20000017e-01,0.00000000e+00
3.96611661e-01,3.54009010e-02,0.00000000e+00,5.00000000e-01,9.21000004e-01,0.00000000e+00
3.97492647e-01,3.51205803e-02,0.00000000e+00,5.00000000e-01,9.21999991e-01,0.00000000e+00
3.98599267e-01,3.47954035e-02,0.00000000e+00,5.00000000e-01,9.22999978e-01,0.00000000e+00
3.99705976e-01,3.44702080e-02,0.00000000e+00,5.00000000e-01,9.24000025e-01,0.00000000e+00
4.00812596e-01,3.41450348e-02,0.00000000e+00,5.00000000e-01,9.25000012e-01,0.00000000e+00
4.01919246e-01,3.38198580e-02,0.00000000e+00,5.00000000e-01,9.25999999e-01,0.00000000e+00
4.03025866e-01,3.34946811e-02,0.00000000e+00,5.00000000e-01,9.26999986e-01,0.00000000e+00
4.04132515e-01,3.31695043e-02,0.00000000e+00,5.00000000e-01,9.27999973e-01,0.00000000e+00
4.05383319e-01,3.28251794e-02,0.00000000e+00,5.00000000e-01,9.29000020e-01,0.00000000e+00
4.06890184e-01,3.24468724e-02,0.00000000e+00,5.00000000e-01,9.30000007e-01,0.00000000e+00
4.08397049e-01,3.20685655e-02,0.00000000e+00,5.00000000e-01,9.30999994e-01,0.00000000e+00
4.09903944e-01,3.16902585e-02,0.00000000e+00,5.00000000e-01,9.31999981e-01,0.00000000e+00
4.11410898e-01,3.13119292e-02,0.00000000e+00,5.00000000e-01,9.33000028e-01,0.00000000e+00
4.12917763e-01,3.09336241e-02,0.00000000e+00,5.00000000e-01,9.34000015e-01,0.00000000e+00
4.14424628e-01,3.05553172e-02,0.00000000e+00,5.00000000e-01,9.35000002e-01,0.00000000e+00
4.16482806e-01,3.01242005e-02,0.00000000e+00,5.00000000e-01,9.35999990e-01,0.00000000e+00
4.18608040e-01,2.96866614e-02,0.00000000e+00,5.00000000e-01,9.36999977e-01,0.00000000e+00
4.20733422e-01,2.92490963e-02,0.00000000e+00,5.00000000e-01,9.38000023e-01,0.00000000e+00
4.22858655e-01,2.88115591e-02,0.00000000e+00,5.00000000e-01,9.39000010e-01,0.00000000e+00
4.24983889e-01,2.83740200e-02,0.00000000e+00,5.00000000e-01,9.39999998e-01,0.00000000e+00
4.27109122e-01,2.79364809e-02,0.00000000e+00,5.00000000e-01,9.40999985e-01,0.00000000e+00
4.29762542e-01,2.74616629e-02,0.00000000e+00,5.00000000e-01,9.41999972e-01,0.00000000e+00
4.32763189e-01,2.69623213e-02,0.00000000e+00,5.00000000e-01,9.43000019e-01,0.00000000e+00
4.35763657e-01,2.64630094e-02,0.00000000e+00,5.00000000e-01,9.44000006e-01,0.00000000e+00
4.38764125e-01,2.59636976e-02,0.00000000e+00,5.00000000e-01,9.44999993e-01,0.00000000e+00
4.41764593e-01,2.54643857e-02,0.00000000e+00,5.00000000e-01,9.45999980e-01,0.00000000e+00
4.44765240e-01,2.49650441e-02,0.00000000e+00,5.00000000e-01,9.47000027e-01,0.00000000e+00
4.48331654e-01,2.44369451e-02,0.00000000e+00,5.00000000e-01,9.48000014e-01,0.00000000e+00
4.52484965e-01,2.38789953e-02,0.00000000e+00,5.00000000e-01,9.49000001e-01,0.00000000e+00
4.56638277e-01,2.33210456e-02,0.00000000e+00,5.00000000e-01,9.49999988e-01,0.00000000e+00
4.60791588e-01,2.27630958e-02,0.00000000e+00,5.00000000e-01,9.50999975e-01,0.00000000e+00
4.64945167e-01,2.22051125e-02,0.00000000e+00,5.00000000e-01,9.52000022e-01,0.00000000e+00
4.69098479e-01,2.16471609e-02,0.00000000e+00,5.00000000e-01,9.53000009e-01,0.00000000e+00
4.74032670e-01,2.10628323e-02,0.00000000e+00,5.00000000e-01,9.53999996e-01,0.00000000e+00
4.79609102e-01,2.04568077e-02,0.00000000e+00,5.00000000e-01,9.54999983e-01,0.00000000e+00
4.85185534e-01,1.98507831e-02,0.00000000e+00,5.00000000e-01,9.55999970e-01,0.00000000e+00
4.90762264e-01,1.92447230e-02,0.00000000e+00,5.00000000e-01,9.57000017e-01,0.00000000e+00
4.96338695e-01,1.86387002e-02,0.00000000e+00,5.00000000e-01,9.58000004e-01,0.00000000e+00
5.01915097e-01,1.80326756e-02,0.00000000e+00,5.00000000e-01,9.58999991e-01,0.00000000e+00
5.08765817e-01,1.74041409e-02,0.00000000e+00,5.00000000e-01,9.59999979e-01,0.00000000e+00
5.15992463e-01,1.67689323e-02,0.00000000e+00,5.00000000e-01,9.61000025e-01,0.00000000e+00
5.23218691e-01,1.61337610e-02,0.00000000e+00,5.00000000e-01,9.62000012e-01,0.00000000e+00
5.30444920e-01,1.54985916e-02,0.00000000e+00,5.00000000e-01,9.63000000e-01,0.00000000e+00
5.37671149e-01,1.48634221e-02,0.00000000e+00,5.00000000e-01,9.63999987e-01,0.00000000e+00
5.45179129e-01,1.42278979e-02,0.00000000e+00,5.00000000e-01,9.64999974e-01,0.00000000e+00
5.54199040e-01,1.35904374e-02,0.00000000e+00,5.00000000e-01,9.66000021e-01,0.00000000e+00
5.63218355e-01,1.29530150e-02,0.00000000e+00,5.00000000e-01,9.67000008e-01,0.00000000e+00
5.72237670e-01,1.23155918e-02,0.00000000e+00,5.00000000e-01,9.67999995e-01,0.00000000e+00
5.81256986e-01,1.16781695e-02,0.00000000e+00,5.00000000e-01,9.68999982e-01,0.00000000e+00
5.90276897e-01,1.10407090e-02,0.00000000e+00,5.00000000e-01,9.70000029e-01,0.00000000e+00
6.00563765e-01,1.04247173e-02,0.00000000e+00,5.00000000e-01,9.71000016e-01,0.00000000e+00
6.11397624e-01,9.81797185e-03,0.00000000e+00,5.00000000e-01,9.72000003e-01,0.00000000e+00
6.22231424e-01,9.21122637e-03,0.00000000e+00,5.00000000e-01,9.72999990e-01,0.00000000e+00
6.33065283e-01,8.60448088e-03,0.00000000e+00,5.00000000e-01,9.73999977e-01,0.00000000e+00
6.43899739e-01,7.99770001e-03,0.00000000e+00,5.00000000e-01,9.75000024e-01,0.00000000e+00
6.55394852e-01,7.41680525e-03,0.00000000e+00,5.00000000e-01,9.76000011e-01,0.00000000e+00
6.67914748e-01,6.87597087e-03,0.00000000e+00,5.00000000e-01,9.76999998e-01,0.00000000e+00
6.80434644e-01,6.33513648e-03,0.00000000e+00,5.00000000e-01,9.77999985e-01,0.00000000e+00
6.92954540e-01,5.79430209e-03,0.00000000e+00,5.00000000e-01,9.78999972e-01,0.00000000e+00
7.05475211e-01,5.25343558e-03,0.00000000e+00,5.00000000e-01,9.80000019e-01,0.00000000e+00
7.18321681e-01,4.73572873e-03,0.00000000e+00,5.00000000e-01,9.81000006e-01,0.00000000e+00
7.32237756e-01,4.29377705e-03,0.00000000e+00,5.00000000e-01,9.81999993e-01,0.00000000e+00
7.46153891e-01,3.85182537e-03,0.00000000e+00,5.00000000e-01,9.82999980e-01,0.00000000e+00
7.60070860e-01,3.40984715e-03,0.00000000e+00,5.00000000e-01,9.84000027e-01,0.00000000e+00
7.73986995e-01,2.96789547e-03,0.00000000e+00,5.00000000e-01,9.85000014e-01,0.00000000e+00
7.88113534e-01,2.55368208e-03,0.00000000e+00,5.00000000e-01,9.86000001e-01,0.00000000e+00
8.02988291e-01,2.23812019e-03,0.00000000e+00,5.00000000e-01,9.86999989e-01,0.00000000e+00
8.17863107e-01,1.92255853e-03,0.00000000e+00,5.00000000e-01,9.87999976e-01,0.00000000e+00
8.32738757e-01,1.60697789e-03,0.00000000e+00,5.00000000e-01,9.89000022e-01,0.00000000e+00
8.47613573e-01,1.29141600e-03,0.00000000e+00,5.00000000e-01,9.90000010e-01,0.00000000e+00
8.62631798e-01,1.02557789e-03,0.00000000e+00,5.00000000e-01,9.90999997e-01,0.00000000e+00
8.77922535e-01,8.54168960e-04,0.00000000e+00,5.00000000e-01,9.91999984e-01,0.00000000e+00
8.93213212e-01,6.82760146e-04,0.00000000e+00,5.00000000e-01,9.92999971e-01,0.00000000e+00
9.08504844e-01,5.11341030e-04,0.00000000e+00,5.00000000e-01,9.94000018e-01,0.00000000e+00
9.23795521e-01,3.39932187e-04,0.00000000e+00,5.00000000e-01,9.95000005e-01,0.00000000e+00
9.39053297e-01,2.36594627e-04,0.00000000e+00,5.00000000e-01,9.95999992e-01,0.00000000e+00
9.54289734e-01,1.77446855e-04,0.00000000e+00,5.00000000e-01,9.96999979e-01,0.00000000e+00
9.69527125e-01,1.18295553e-04,0.00000000e+00,5.00000000e-01,9.98000026e-01,0.00000000e+00
9.84763563e-01,5.91477765e-05,0.00000000e+00,5.00000000e-01,9.99000013e-01,0.00000000e+00
1.00000000e+00,0.00000000e+00,0.00000000e+00,5.00000000e-01,1.00000000e+00,0.00000000e+00
